Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sasha-blush-embroidered-corset-top,,,,,,,,,S,,,,,"",0.0,shopify,1,deny,manual,4290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_eb023130-4b88-47cc-8f72-9c74a5ed7993.jpg?v=1623304889,2,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,M,,,,,"",0.0,shopify,0,deny,manual,4290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_0c59289d-9fdc-4917-a8f9-1e7da394a408.jpg?v=1623304891,3,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,L,,,,,"",0.0,shopify,3,deny,manual,4290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,XL,,,,,"",0.0,shopify,4,deny,manual,4290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,2XL,,,,,"",0.0,shopify,3,deny,manual,4290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,3XL,,,,,"",0.0,shopify,0,deny,manual,4290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,4XL,,,,,"",0.0,shopify,2,deny,manual,4290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
sasha-blush-embroidered-corset-top,,,,,,,,,5XL,,,,,"",0.0,shopify,1,deny,manual,4290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,Pixie Black Puff Corset Dress,"<p>Introducing our highly-anticipated Pixie Black Puff Corset Dress! Made with a soft crepe fabric, our beloved Pixie comes with our signature boned corsetry, a romantic lace-up back, and statement puff sleeves. Layers of tulle and pleated crepe fabric give it its signature puff skirt that you’re sure to fall in love with! Available in Regular (33"") and Tall (35"") lengths.</p>
<ul>
<li>Made with Upcycled Black Crepe and Tulle Fabric. Fully Lined.</li>
<li>Bodice with Signature Boned Corsetry and an Open Lace-Up Back. </li>
<li>Statement Puff Sleeves.</li>
<li>Puff Skirt with Layers of Tulle, Crepe, and Pleated Fabric. </li>
<li>Concealed Zip Closure.</li>
</ul>
<p>Where to Wear: Dress our Pixie up with a bold red lip and heels for a night out, or dress it down with some crisp white sneakers and a messy bun for a brunch date! </p>",Lea Clothing Co.,,Dress,"Apple, Average, backless, balloon sleeve, Best Seller, Birthday, Celebrity Style, corset, corset dress, Dark Hues, Date Night, dresses, going out, Graduation, Hourglass, Inverted Triangle, lea clothin co, lea clothing, Lea Clothing Co, Mini Dress, night out, night out dress, Occasionwear, Off-Shoulder, party, party dress, Pear, Petite, Pixie, puff dress, puff sleeves, Rectangle, Sleeves, Solid, SS21, statement sleeves, tall, weekend outfit",true,Size,XS,Length,Regular,,,"",0.0,shopify,2,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_3a9a2e10-9ed5-4b68-9c4c-10cee13473ba.jpg?v=1646036687,1,,false,,,,,,,,,,,,,,,,,kg,,500.00,active
pixie-black-puff-corset-dress,,,,,,,,,XS,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_9AF8DBF1EB45-1.jpg?v=1646036710,2,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,S,,Regular,,,"",0.0,shopify,9,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_23553d91-17ff-4ce2-baf9-4393447a043e.jpg?v=1646036687,3,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,S,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_a70528d4-d4c8-4461-b300-d3c7ee6bed01.jpg?v=1646036687,4,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,M,,Regular,,,"",0.0,shopify,0,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_dddae6b2-424d-409c-877e-9ef06f28b35b.jpg?v=1646036685,5,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,M,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_86f0382b-9a01-47fa-9cbb-0012ac8deccb.jpg?v=1646036685,6,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,L,,Regular,,,"",0.0,shopify,3,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_1d32b02c-9db4-4db9-a6f4-90e68378c44f.jpg?v=1646036685,7,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,L,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_eb4c5288-732e-4099-8d69-9bb47a49e2b5.jpg?v=1646036685,8,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,XL,,Regular,,,"",0.0,shopify,5,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,XL,,Tall,,,"",0.0,shopify,9,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,2XL,,Regular,,,"",0.0,shopify,8,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,2XL,,Tall,,,"",0.0,shopify,8,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,3XL,,Regular,,,"",0.0,shopify,7,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,3XL,,Tall,,,"",0.0,shopify,9,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,4XL,,Regular,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,4XL,,Tall,,,"",0.0,shopify,7,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-black-puff-corset-dress,,,,,,,,,5XL,,Regular,,,"",0.0,shopify,4,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-black-puff-corset-dress,,,,,,,,,5XL,,Tall,,,"",0.0,shopify,8,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,500.00,
charlie-wide-leg-high-waist-pants,Charlie Wide Leg High Waist Pants,"<p>Our Charlie Wide Leg Pants are here to become a staple elevated basic in your wardrobe. Made with a buttery crepe fabric, Charlie comes with a flattering high-waist silhouette and wide leg detailing. If you’ve ever wondered what to pair our corsets with, our Charlie is the answer! </p>
<ul>
<li>Made with Soft Crepe Fabric. Fully Lined. </li>
<li>High-Waist Silhouette with Wide Leg Styling.</li>
<li>Button and Zip Closure at the Front. </li>
</ul>
<p>Where to Wear: Pair our Charlie with our fan-favorite <a href=""https://leaclothingco.com/products/carla-burgundy-silk-corset-top?_pos=3&amp;_sid=8151731eb&amp;_ss=r"" target=""_blank"" title=""Carla Burgundy Silk Corset Top"" rel=""noopener noreferrer"">Carla Burgundy Silk Corset Top</a> and heels for a statement date night look, or with our <a href=""https://leaclothingco.com/products/laura-embroidered-puff-sleeve-crop-top?_pos=1&amp;_sid=297d33c48&amp;_ss=r"" target=""_blank"" title=""Laura Embrodiered Crop Top"" rel=""noopener noreferrer"">Laura Embroidered Crop Top</a> and good accessories for a fun brunch look! </p>",Lea Clothing Co.,,Pant,"Bridal Shower, brunch outfit, Date Night, elevated basics, going out, High waist, high waist trouser, Hourglass, Inverted Triangle, lea, lea clothin co, lea clothing, Lea Clothing Co, Neutral, night out, Occasionwear, pants, Pear, Solid, SS21, tailored, tailored clothing, weekend outfit, Wide Leg, Work Outfit",true,Size,XS,Color,White,,,"",0.0,shopify,2,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_56d44516-7cf0-4db8-9977-78518d2807b8.jpg?v=1646216746,1,,false,,,,,,,,,,,,,,,,,kg,,400.00,active
charlie-wide-leg-high-waist-pants,,,,,,,,,S,,White,,,"",0.0,shopify,4,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_a0140560-a4da-40c5-97e8-7d4273a571c4.jpg?v=1622354489,2,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,M,,White,,,"",0.0,shopify,2,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_3fdbae41-bd1d-48db-87bb-7c4ec7fb8623.jpg?v=1622354489,3,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,L,,White,,,"",0.0,shopify,2,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_dad799f1-1b43-4f1b-a994-a320ba0256fe.jpg?v=1622354489,4,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,XL,,White,,,"",0.0,shopify,3,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_c0d3a234-9d34-4b76-b33d-0d81fcb215b0.jpg?v=1622354489,5,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,XXL,,White,,,"",0.0,shopify,1,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_462bec09-76df-4d41-bf2c-be911cbc47b1.jpg?v=1622354489,6,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,3XL,,White,,,"",0.0,shopify,5,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_c7a3d4ee-5f25-453e-9c6f-e6e2440519bb.jpg?v=1622354489,7,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,4XL,,White,,,"",0.0,shopify,0,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_0f8b43d9-3b2d-4736-85f9-b3faf1ab1200.jpg?v=1622354489,8,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,5XL,,White,,,"",0.0,shopify,0,deny,manual,3290.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_40f29bea-1814-4e66-9136-1cd674d1037e.jpg?v=1622354489,9,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,XS,,Black,,,"",0.0,shopify,5,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,S,,Black,,,"",0.0,shopify,5,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,M,,Black,,,"",0.0,shopify,5,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,L,,Black,,,"",0.0,shopify,6,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,XL,,Black,,,"",0.0,shopify,4,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,XXL,,Black,,,"",0.0,shopify,3,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,3XL,,Black,,,"",0.0,shopify,2,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,4XL,,Black,,,"",0.0,shopify,1,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
charlie-wide-leg-high-waist-pants,,,,,,,,,5XL,,Black,,,"",0.0,shopify,5,deny,manual,3290.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,Pixie Puff Peach Corset Dress,"<p>The wait is over: Our Pixie Puff Corset Dress is now available in Peach! Made with a silken pastel crepe fabric, Pixie comes with our signature boned corset with eyelet and tie-up detailing in the back for the perfect fit. The skirt in this masterpiece comes with two layers of tulle fabric, and an additional pleated crepe layer on top to achieve the perfect twirl! </p>
<ul>
<li><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Ruffle corset dress with a square neckline and puff sleeves. Well-layered ruffles add even more charm to this already chic piece!\n\n- Tulle Fabric\n- Puff Sleeves\n- Ruffles\n\nPut your best foot forward this Valentine's day whether you're going out with your bae or your bffs!&quot;}"" data-sheets-userformat='{""2"":2689,""3"":{""1"":0},""10"":0,""12"":0,""14"":[null,2,0]}'>Made with Soft Crepe Fabric, Fully Lined</span></li>
<li>Boned Corset with Tie-Up Detailing in the Back </li>
<li><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Ruffle corset dress with a square neckline and puff sleeves. Well-layered ruffles add even more charm to this already chic piece!\n\n- Tulle Fabric\n- Puff Sleeves\n- Ruffles\n\nPut your best foot forward this Valentine's day whether you're going out with your bae or your bffs!&quot;}"" data-sheets-userformat='{""2"":2689,""3"":{""1"":0},""10"":0,""12"":0,""14"":[null,2,0]}'>Two Tulle Fabric Layers</span></li>
<li>Long Puff Sleeves</li>
<li>Pleated Fabric Detailing on the Skirt</li>
</ul>
<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Ruffle corset dress with a square neckline and puff sleeves. Well-layered ruffles add even more charm to this already chic piece!\n\n- Tulle Fabric\n- Puff Sleeves\n- Ruffles\n\nPut your best foot forward this Valentine's day whether you're going out with your bae or your bffs!&quot;}"" data-sheets-userformat='{""2"":2689,""3"":{""1"":0},""10"":0,""12"":0,""14"":[null,2,0]}'>Where to Wear: Throw on our Pixie for a Zoom dance party or to wow for your next virtual date night! </span></p>
<p> </p>",Lea Clothing Co.,,,"apple, Average, backless, Birthday, brunch outfit, corset, Date Night, dresses, Earthy Tones, Hourglass, Inverted Triangle, Lea Clothing Co, Off-Shoulder, party, Pastel, Pear, Petite, Pixie, puff sleeves, Rectangle, Sleeves, Solid, tall",true,Size,XS,Length,Regular,,,"",0.0,shopify,5,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_89fe4ac6-63ca-431b-a070-b6acf1743806.jpg?v=1621670147,1,,false,,,,,,,,,,,,,,,,,kg,,650.00,active
pixie-puff-peach-corset-dress,,,,,,,,,XS,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_2ced7f98-b1a2-44b2-b287-1e5934b81357.jpg?v=1621670147,2,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,S,,Regular,,,"",0.0,shopify,8,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_85d82abb-718c-4a43-be6c-4147912e9b77.jpg?v=1621670147,3,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,S,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_dcb1d556-bdc3-4035-9b44-2feb07ef1b94.jpg?v=1621670147,4,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,M,,Regular,,,"",0.0,shopify,8,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_19090f7b-b1bd-48f2-a320-6e1a771b4ae4.jpg?v=1621670147,5,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,M,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_e72ef07c-7a7f-4a1d-9347-97de543d6e68.jpg?v=1621670147,6,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,L,,Regular,,,"",0.0,shopify,7,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_53819e15-fefa-42e1-ac59-a63fcb022d41.jpg?v=1621670147,7,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,L,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_ae7a3d69-250c-4b6d-8713-3b7be3603513.jpg?v=1621670147,8,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,XL,,Regular,,,"",0.0,shopify,5,deny,manual,4890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_301a3e9c-6434-4d56-bb10-c22fd33a729d.jpg?v=1621670121,9,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,XL,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,XXL,,Regular,,,"",0.0,shopify,3,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,XXL,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,3XL,,Regular,,,"",0.0,shopify,1,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,3XL,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,4XL,,Regular,,,"",0.0,shopify,2,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,4XL,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,650.00,
pixie-puff-peach-corset-dress,,,,,,,,,5XL,,Regular,,,"",0.0,shopify,2,deny,manual,4890.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-puff-peach-corset-dress,,,,,,,,,5XL,,Tall,,,"",0.0,shopify,10,deny,manual,4890.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,650.00,
carla-sage-green-silk-corset-top,Carla Sage Green Silk Corset Top,"<meta charset=""UTF-8"">
<p>Our pastel obsession has translated into our best-selling Carla Silk Corset Top in this mesmerizing Sage Green color! Crafted from a sumptuous pastel green silk-satin and mesh, Carla 2.0 delivers the same signature boned corset with fusing that sculpts and fits like no other. A sweetheart neckline and asymmetrical hemline complete the pretty package that is your beloved Carla. <br><br></p>
<ul>
<li>Made with a Rich Silk-Satin, Fully Lined</li>
<li>Signature Boned Corset with Fusing</li>
<li>Long Mesh Sleeves </li>
<li>Exposed Metallic Zipper in the Back </li>
</ul>
<p>Where to Wear: Pair it with our <a href=""https://leaclothingco.com/products/ava-wide-leg-high-waist-jeans?_pos=1&amp;_sid=3393afd84&amp;_ss=r"" target=""_blank"" title=""Ava Wide Leg Jeans"" rel=""noopener noreferrer"">Ava Wide Leg Jeans</a> and mules for a lunch date, or with our <a href=""https://leaclothingco.com/products/amelie-satin-midi-skirt?_pos=1&amp;_sid=44007c9e0&amp;_ss=r"" target=""_blank"" title=""Amelie Satin Midi Skirt"" rel=""noopener noreferrer"">Amelie Satin Midi</a> and Sneakers for a monochrome match! </p>",Lea Clothing Co.,,Top,"Apple, Best Seller, Bridal Shower, brunch outfit, Carla, corset, corset top, crop fit, crop top, Date Night, elevated basics, going out, going out top, Hourglass, Inverted Triangle, jeans and a nice top, lea, lea clothin co, lea clothing, Lea Clothing Co, mesh sleeves, party, Pastel, pastels, Pear, Rectangle, Sleeves, Solid, SS21, summer outfit, tops",true,Size,XS,,,,,"",0.0,shopify,5,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_9165d21f-59f5-4c57-8a38-36e74ef6f3a9.jpg?v=1646215042,1,,false,,,,,,,,,,,,,,,,,kg,,400.00,active
carla-sage-green-silk-corset-top,,,,,,,,,S,,,,,"",0.0,shopify,0,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_4f5e2b78-209f-4f31-bb00-2c78b6923961.jpg?v=1621491700,2,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,M,,,,,"",0.0,shopify,1,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_57860199-b4d6-4c38-8dcc-bb9fa92d68c4.jpg?v=1621491700,3,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,L,,,,,"",0.0,shopify,6,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_1e52d6d8-9246-4beb-86b0-1f5dba3b40c6.jpg?v=1621491700,4,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,XL,,,,,"",0.0,shopify,2,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_0b0fcab6-6d62-45a9-b173-c3d726cd3615.jpg?v=1621491700,5,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,XXL,,,,,"",0.0,shopify,0,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_7d9c8368-c358-41db-8686-6b1fbe68cc26.jpg?v=1621491700,6,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,3XL,,,,,"",0.0,shopify,0,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_52402688-73b4-417e-bdb3-62604be0a8ea.jpg?v=1621491314,7,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,4XL,,,,,"",0.0,shopify,1,deny,manual,2490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
carla-sage-green-silk-corset-top,,,,,,,,,5XL,,,,,"",0.0,shopify,2,deny,manual,2490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
brianna-embroidered-cut-out-midaxi-dress,Brianna Embroidered Cut Out Midaxi Dress,"<p>Our Brianna Embroidered Cutout Maxi Dress is the perfect way to bring y2k fashion to 2021. With its intricately embroidered floral fabric, uber-flattering waist cutout, and attached choker style, Brianna is made to turn heads. A column fit skirt with a slit at the back completes the look! </p>
<ul>
<li>Made with Embroidered Black Floral Fabric. Fully Lined.</li>
<li>Strapless Design with Waist Cutout and Choker Detailing. </li>
<li>Column Fit Skirt with Slit in the Back.</li>
<li>Grip Tape Detailing on Bust for Ideal Fit.</li>
<li>Concealed Zip Closure in the Back.</li>
</ul>
<p>Where to Wear: Pair our Brianna with some bold, gold jewelry and nude heels for a look that’s sure to make a statement! </p>",Lea Clothing Co.,,,"Birthday, Bodycon, Bodycon dress, Bridal Shower, brunch outfit, Dark Hues, Date Night, dresses, Floral, gown, Graduation, Hourglass, Lea Clothing Co, Maxi, midi dress, Pear, Rectangle, Sleeveless, SS21, summer outfit",true,Size,XS,,,,,"",0.0,shopify,0,deny,manual,6890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_925e7777-46fb-4005-994c-1eb3861bd996.jpg?v=1646207885,1,,false,,,,,,,,,,,,,,,,,kg,,850.00,active
brianna-embroidered-cut-out-midaxi-dress,,,,,,,,,S,,,,,"",0.0,shopify,1,deny,manual,6890.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_8873a570-4b83-4f79-8938-303ede6b9e72.jpg?v=1621926662,2,,,,,,,,,,,,,,,,,,,kg,,,
